amount,hour,v1,v2,v3,v4,v5,velocity,geo_mismatch,device_risk,ip_risk,is_fraud,transaction_id
20.41973834134149,17,-0.4494414247440494,0.6460257298020513,0.4917469042367314,-0.5607586213693937,-0.5425218958451223,4,0,0.01710855013416305,0.03639380843891013,0,TXN100000
72.63796156640616,7,-2.1127879566264895,-0.5337422730056796,-2.4934807543610393,-0.5536548012178711,-0.32429090236695757,2,0,0.13776854301911254,0.09344672558786658,0,TXN100001
50.92007551267797,3,-0.45840628153137764,-0.04295055174147011,1.85890593811451,-0.8133738461195902,0.10239232439044371,6,0,0.03346177299408625,0.10981507668271408,0,TXN100002
37.71605879154506,9,0.201942335019075,-0.3159704723982842,1.0471641543748977,0.04389715299917361,0.29633362688319614,2,0,0.3818311662960286,0.05976742410084559,0,TXN100003
49.96215474236958,21,0.17554885415706034,-0.7782201898253138,0.6084724772172481,1.0538314677812128,-1.319642826743386,6,0,0.07522088382443813,0.14833814406609971,0,TXN100004
169.0978943520655,13,2.8161680042626904,-1.8777633857253508,0.7795700570805236,1.240170238268943,-2.10245355077223,1,0,0.023882094298719302,0.05626467111779149,0,TXN100005
34.556575444797105,4,-0.04979969081112662,-0.3251741090607075,0.29658279959110434,0.8180802327229466,-0.8054020805046547,5,0,0.06324447301912908,0.023251288586974058,0,TXN100006
3.340958779922458,14,0.8247074988275604,0.8825193649158884,1.3469442157642408,1.7614052062283718,-1.9215119562990195,1,0,0.0945630089480464,0.11406970577308435,0,TXN100007
84.00515617494484,13,-1.1927512224032906,-0.6194300506122337,1.2513292584527895,0.7736885400395506,-0.04975935903812567,2,0,0.03089936693596413,0.12068835131697153,0,TXN100008
109.58704274960806,15,-1.1577054806095033,-1.1709143752549538,-1.2533943315263725,-0.257641248244739,-0.01656342812162903,3,0,0.11253786577734858,0.13422045575867267,0,TXN100009
124.71552533503866,18,1.5519422810229013,-0.8769268198008684,-1.808080054238224,0.8634514739725887,-1.2134864656167115,2,0,0.05305394105599103,0.04826664849906582,0,TXN100010
79.21029671847285,7,-1.6077292224359347,-0.7627781522205797,0.7628787173896314,-0.5176631215648753,-1.43236113811151,3,0,0.06035416432713429,0.08476253494091457,0,TXN100011
103.63633792981153,23,0.6846766515093328,0.7923684723433939,0.41858713346719767,0.5275722444610093,0.046351904902724145,5,0,0.09703015493682178,0.3064018676689321,0,TXN100012
187.5266452382683,23,-0.9175706604529422,0.7331512793409591,0.8956544257531155,-0.45757283104331264,0.08017413863798123,5,0,0.14329653438362872,0.14684372250781055,0,TXN100013
24.518480186835973,6,-0.14417330214091906,0.023214076519035898,-0.8885990119969294,0.5537299431058541,0.584876717761752,2,0,0.07635928602259799,0.061566425323647485,0,TXN100014
9.817022350747443,6,0.9612687151286237,-0.05728466909782132,-0.11672306972291033,-0.3575356025981944,-1.2173773089575524,4,0,0.04594834640680894,0.04390209322737475,0,TXN100015
195.33521342457453,8,-0.3767420305133477,0.1552209136465173,-2.23692379428251,0.958388574804579,-0.7063456658326519,4,0,0.0194968067441847,0.14907267932326712,0,TXN100016
288.8547998676477,22,-6.32373990928847,-3.0378302513739666,-1.077571417814851,5.163557204997023,-6.592328042425436,8,1,0.8476629186416227,0.8996355191437665,1,TXN100017
53.26231370409701,2,-3.10009120860594,1.2295657221207827,0.5291693058420743,-0.2988051143807083,-0.5086693933553624,5,0,0.0199498068978351,0.03284684664802381,0,TXN100018
6.379713395728796,18,-1.1940478600322788,0.9580887176856381,-0.5812267677712524,1.9471080027241523,-1.532463518295382,6,0,0.03244612334558679,0.03590872336769603,0,TXN100019
270.7702254594145,1,1.1272828815995712,3.632454516657814,-3.8206711768946295,4.079115891367737,-3.47324948519778,16,1,0.7296994623777935,0.9426402626359855,1,TXN100020
9.0286620626667,5,-1.958927456908372,0.695539810881519,-0.72989627094804,0.5710069414412952,1.3793767332109796,7,0,0.1818004624268251,0.007920120468924121,0,TXN100021
112.66764008723912,15,-2.3488666252473136,-1.5208569194556543,1.9642328465985672,0.7535058308488927,0.20578151708758674,3,0,0.07463674650506412,0.06146750625517214,0,TXN100022
10.967707420646777,3,-0.44075641317457015,0.9302516913216097,-1.8333634535947505,0.7921732776355724,0.14944905748677517,3,1,0.05428031719853523,0.07536919629862913,0,TXN100023
16.129152095931136,2,-0.04265459721809445,0.29509349303197213,0.9813615775593004,0.5693913954630979,0.586563251931705,6,0,0.029128510618857007,0.21488595438461275,0,TXN100024
108.43840074291691,1,-3.4342860915220084,1.9515323636279358,-2.3665415220420916,4.666669985526673,-5.939938584037465,10,0,0.6635917264861062,0.8548541905683839,1,TXN100025
19.76114424132647,11,0.11163254073544582,0.7891333804853728,0.5894770416137569,0.12010985488066603,0.188602027298986,5,0,0.18032416153069908,0.002781424982004757,0,TXN100026
25.17424018191293,22,2.0845243065132846,-0.27367504041605634,-2.0821062248136526,1.5588323159204855,-2.6213644326896253,6,0,0.2138712221683211,0.1307649580206646,0,TXN100027
64.28318935368942,5,-0.012239077089138406,-0.8655568725103606,-2.9066335089911517,0.499397676446366,-0.5966344116627043,3,0,0.1537837329097578,0.04206458799832675,0,TXN100028
268.3406080893919,16,1.4555557799296572,-0.0807630128131282,1.404040191857466,0.3248573013564163,0.915381106946145,7,0,0.0033907056333207547,0.08936198122093969,0,TXN100029
46.24800655766295,20,-1.1110560351189616,-0.47708777590957835,-0.7773614801266547,-0.4308827143695197,0.19542337730183812,7,0,0.38613142149898544,0.013673637768222712,0,TXN100030
9.338982139852977,14,-1.8374832286809368,1.0899655685300382,0.7289017087860593,-0.958817119883343,0.00042421312797455424,1,0,0.14277288198893442,0.024933435804825085,0,TXN100031
135.0654623993112,6,1.1394766016794018,-1.6903815574046495,-1.1212258660718835,0.48979393946392175,-2.5125402570389523,6,1,0.024784845445677328,0.001525085094853975,0,TXN100032
65.31067879346655,23,1.9680322793168643,0.8670969552525165,-1.4283052412792037,-1.8423587985957666,-2.765726040896,7,0,0.021899678492052092,0.07472305340593338,0,TXN100033
87.5651448338512,4,-1.5362989310228232,1.3663236928656834,-0.7533762460203284,-0.19707650341259683,0.9968287065564512,3,0,0.11620517417911876,0.014555483139210647,0,TXN100034
11.181878302815884,22,0.5680054641212651,0.2794447645974542,1.6692464717193145,1.3931091421534165,-0.3340528889379588,5,0,0.006321810126510652,0.05327406514776601,0,TXN100035
75.95092076398889,20,-0.17669765335905102,0.2501404402061193,-0.0070841320212459286,0.45512804159490505,0.19010403109606017,3,0,0.016021201031698865,0.027319402356611833,0,TXN100036
24.20809501171843,0,-2.8955315178456993,0.10312264922736489,-2.910168031649722,0.24425188289792799,0.9629122988834076,3,0,0.17008658829416484,0.02678349143766623,0,TXN100037
14.43862978095576,12,0.5332745459380668,0.6309491754242205,1.5463058613536411,-0.8509545989935559,-0.5303033487860471,6,1,0.34966321689748253,0.008872564636835797,0,TXN100038
127.10724065535167,4,1.8499738929967036,0.37347408531047066,0.8832836530833778,0.3316199755526401,-0.14035743053084349,2,0,0.014493584257599246,0.0767278226158071,0,TXN100039
92.37669687055026,8,-0.49300601364637786,-1.4851857688095438,-1.5397283311482013,-0.11339142034103782,-0.12938705534246517,5,0,0.05134034321063024,0.049727377600669254,0,TXN100040
8.833026555751935,15,0.08520792990795245,0.7978944252894413,-0.33603846204656473,1.8495833477593253,-0.5512960082870241,2,0,0.03369165205992291,0.0024252906677295657,0,TXN100041
446.22894224838575,21,0.2283500120613,-0.37346716041638,-2.2887350968473803,-1.097433257267121,-1.736978229046479,6,0,0.024429154860452787,0.054258945110033714,0,TXN100042
11.503097249885974,9,-0.1623721549539558,0.15231212368917266,3.0202329435191717,0.8249649198505573,0.1129631807738094,6,0,0.4066969165687975,0.002469984911774908,0,TXN100043
48.513547792188525,14,-0.31797286710350836,-0.18093428121547633,-0.9782926604940508,0.19042650659820734,-0.6483653801374825,4,0,0.04438124892632262,0.031085327333281985,0,TXN100044
11.60262141481889,8,-0.5039551043928245,2.099463522793911,1.6217990390309467,-0.3964541029861725,1.540242001260158,3,0,0.04217421562241185,0.052209294525138575,0,TXN100045
120.83610603696259,3,2.2530955134191317,0.5175125548268067,-0.33899508153925306,1.3237803153885097,0.9152241402467776,5,0,0.05358941618893868,0.021212716466853732,0,TXN100046
74.65563035255745,22,-0.6646478624804846,0.6471883322971694,1.20671598382627,-0.7715589602854346,0.8943492917604685,1,0,0.14791920322453986,0.02834282507470275,0,TXN100047
6.223679167749681,4,-0.24315939462676195,0.8911794227294887,-3.5382243478290296,0.5800060421220439,1.0899932978054239,2,0,0.07593578464136252,0.03744839905750766,0,TXN100048
45.51931796254503,16,0.8959109724492966,-1.8165789929814442,-2.2069909726170334,-0.13076621524283885,0.7494416510092365,5,0,0.17852406327001222,0.17021935866628432,0,TXN100049
53.328991253770475,16,-1.0057660773676513,-0.5281593640293669,0.8538973463365696,-0.6158813036452734,-0.7018019902276722,4,0,0.03193973096725539,0.18714218084992332,0,TXN100050
95.86931855531576,19,-2.139093940483015,-0.1769855295204606,-1.2115047973045174,-0.29365414944859825,-2.208935363800846,3,0,0.06359996965551688,0.06293298578734098,0,TXN100051
12.909398673110369,6,-0.9395929559294205,-0.7763476370923548,-0.7221536355565307,-0.27796246681425374,1.7014655042206355,4,0,0.025815162547983748,0.04789054055973404,0,TXN100052
26.84029985244729,0,-1.8068013164632688,0.8055958590947014,2.4837748098370906,-0.6591338906966382,1.8170855123210556,7,0,0.2276256047669816,0.01042909324817395,0,TXN100053
95.03935674737049,10,-0.7814719540103774,2.691802895588364,-1.1417107711371073,2.1296929185902154,-0.3402281449772267,3,0,0.07740962504299544,0.06949235577866533,0,TXN100054
60.69081339349319,12,0.2964141775204272,0.10960040591691707,-0.0035871473311402113,1.0343699851043557,-1.7447758351176887,5,0,0.09286614750665026,0.01546887057702168,0,TXN100055
15.921596228721539,7,1.54718148565739,0.13347570483960225,0.8559500918423177,-0.4041121848083876,-0.5345644295337898,6,0,0.041351055343975006,0.04677075334265026,0,TXN100056
86.46541047897412,8,-0.1871910980362494,0.00610794852664337,1.4359685986075268,0.9124493939331517,-1.3590415060852565,1,0,0.05852336098954184,0.00738304753571417,0,TXN100057
195.65743085066498,11,-1.9100229643143714,-1.2273558176245423,1.9476440641288222,-0.3345049665980673,0.4269344535931027,5,0,0.12405565959772136,0.011037546623536799,0,TXN100058
12.329260939611085,6,0.19060573855045304,-0.03537713126506309,1.2724227722576276,-1.0778617611682646,-1.9654635133398064,2,0,0.010829792440963062,0.07399952344793123,0,TXN100059
137.85052690980723,13,-1.5894799469665495,-0.4222933541946751,-0.15930961306958777,-0.24501826571043475,-0.5582596411045542,7,0,0.17418074946715012,0.15219412625610163,0,TXN100060
